Track Name,Artists,Predicted_Preferences,mbti
Over the window (feat. Paul Kim),"PARK WON, Paul Kim",0.19775486800757733,infp
Whitewood (Feat. ecru),"SOIN, ecru",0.19772816037734767,infp
Goodbye,O.WHEN,0.19565666350426467,infp
"I Love You, Please Don't Hate Me",Sam Fischer,0.19372679586206681,infp
Twelve Nights of Christmas,Kiri T,0.19148212301896977,infp
Love Love,Sumi Jo,0.18973473077910527,infp
Night,Jung In,0.18516862931957667,infp
All Out Of Fight,P!nk,0.18468991012931446,infp
if you only knew,Alexander Stewart,0.18453550325693063,infp
Together (2023),"Ko Yujin (Flower), MIGYO",0.18246669319352976,infp
Little Star,Kim Yeonji,0.18188109911188335,infp
Merry Merry Christmas,"Song Eun I, Kim Sook, Lee Jin Ah",0.17982175834926423,infp
장마 Rainy Season,JEONGMILLA,0.1787441608689408,infp
After All This Time,Kim Dong Ryul,0.17834178786401475,infp
It's okay,RYEOWOOK,0.17230151479648753,infp
I will love you only until this winter,DOKO,0.17133806875207022,infp
Name Of Love,RECORDBELL,0.17105408067846897,infp
Dream,Kim Bum Soo,0.1710049153177327,infp
Small Consolation,Sunjin,0.17095476258998402,infp
Good to Know,Sadie Jean,0.16975357465745897,infp
Digression,Junguk,0.16825298863777124,infp
The Secret Between Us,MeloMance,0.16570460289206382,infp
HBD To You,CSR,0.16442848416666744,infp
Po.Ong (feat. Kim Min Seok of MeloMance),"Sunwoojunga, Kim Min Seok of MeloMance",0.16359270383937052,infp
Love Forever - English Version,"Suara Kayu, Arash Buana",0.163238148952546,infp
Like A Dream,Ha Yea Song,0.16253610314190223,infp
dreams,ADORA,0.16065023144219723,infp
100 Reasons,Vincent Blue,0.1605444232204577,infp
A Doll’s Wish,WAX,0.1604179238966486,infp
One ring,Solji,0.15999990868671105,infp
Carol,Jo SoJeong,0.1587802090029114,infp
My ddu ddu,KOREA CRACKER,0.15722330031211412,infp
Alley (with SUNG SI KYUNG),"LeeHi, Sung Si Kyung",0.15705817300389618,infp
Open Your Eyes,Park Eunbin,0.1568765009473844,infp
Just because it’s yours,Mingginyu,0.1566431425066015,infp
"Last day, first light",heyden,0.15644603407679875,infp
"당겨요, 바로 지금 Draw The Bow Right Now",cacophony,0.15637080880379,infp
She's Going,SingAgain3 Singer No.49,0.15627376046305003,infp
100th,Minsu,0.15624625165706402,infp
"Take Me Home, Country Roads",Lana Del Rey,0.15570010167998477,infp
18,Jillian Rossi,0.15529842610463263,infp
How Have You Been?,lewloh,0.15318700057560902,infp
Say You Love Me,Sam Kim,0.15237340851788264,infp
Don't blame yourself,이용신,0.15159797375194495,infp
Countdown to Three like a Habit (with KCM),Lee KyuRa,0.1514648696892292,infp
Your Breath,GB9,0.15129144421951998,infp
Over (feat. Minna Seo),"Woshi, Minna Seo",0.1510244821963825,infp
The Sand Castle,Kim Hye Rim,0.15064791862958865,infp
Wave of Dream,Baek Ji Young,0.15005368262873103,infp
Silent Night,Zara Larsson,0.14989714432541118,infp
You're Different (Our Secret Diary X Kwon Jin Ah),Kwon Jin Ah,0.14882092862269097,infp
풍등 (Choir Ver.),Lee Chanwon,0.1487520812063212,infp
Backwards,"Goth Babe, WATTS",0.14739043402306923,infp
MY CHRISTMAS,HUS,0.14515540601762175,infp
With You,WINTER,0.14367942419495158,infp
Come into my dream,WISUE,0.14364323253685024,infp
Into My Playlist Pt. 5 - Dear My Spring,Baek A Yeon,0.14349703975548045,infp
Saying that I miss you in front of you,Bakjiji,0.14319072965681484,infp
Flow,D-LITE,0.1431714267997584,infp
두 글자만 지워지면 (If two letters are erased),Ha Yea Song,0.1427572367120351,infp
not good enough,Rangga Jones,0.14221975793657016,infp
I'm glad it's winter,Bubble Sisters,0.14216982258799046,infp
내일이 아름답도록,JUNIEL,0.14174669221371294,infp
Winter's Glow,KARDI,0.14169207411283585,infp
Eat Sleep Live Repeat,"LEE SUNG KYOUNG, LEE CHANHYUK",0.14091677166699185,infp
Sleep,GEMINI,0.14024084587583036,infp
거짓말인데,Sondia,0.13961433788830965,infp
Daymoon [CLEF X DKZ],DKZ,0.13953995766806265,infp
Our Christmas,Tasty Shop,0.13918790842975998,infp
Even if we disappear,DAWN 던,0.1388893854101358,infp
Draw,TAEMIN,0.13864692491399352,infp
"Everywhere, Everything (with Gracie Abrams)","Noah Kahan, Gracie Abrams",0.13803916580219439,infp
Our Night is more beautiful than your Day,NewJeans,0.13710616082847857,infp
Dear.,THE BOYZ,0.13681194123968965,infp
A Sick day,V.O.S,0.13680607701828862,infp
Never say,CANDO,0.13664147958918066,infp
Crown,DWLLRS,0.13568978607168042,infp
Letter,ALEPH,0.13529670566335286,infp
Imagine,Byeol Eun,0.13493532304277384,infp
A Song For You,JOONIL JUNG,0.13369639227021984,infp
Whisper,SBGB,0.13327243420122353,infp
구름 Cloud,Budung,0.13300079524177066,infp
Bitter Smile,OVAN,0.13267549039612295,infp
Come Back To Me,Grizzly,0.13194533378311973,infp
This night,Bas Bao,0.13173723681150679,infp
Astronaut,Griff,0.13124021248187243,infp
Can We Go Back To The Good Old Days,KWON EUNBI,0.13086127313168688,infp
Just (feat. CloveR & SIM2),"merrymerryseoul, CloveR, SIM2",0.13039099875299565,infp
"Good Morning, Good Night",YOON SEO BIN,0.12760605358575344,infp
Like A Movie,Piano Man,0.12728266893342033,infp
왜 돌아보오 (2023 Ver.),Lee Chanwon,0.12701306563934564,infp
You're leaving like the season,Sandeul,0.12690624850131235,infp
Mistiness of you (with KURO),"saevom, KURO",0.1265859449127903,infp
Love Distance,"Ardhito Pramono, KYNYA",0.1260138774974985,infp
I Just Need To Love You More,YOONWON,0.1255383118720949,infp
In The Head,Kai,0.12520805435699897,infp
Meeting (The Moon during the Day) [2023 Remake],FTISLAND,0.1249860963918253,infp
연정,Yang Ji Eun,0.12498473984229966,infp
Stranger (Feat. 10cm),"HEIZE, 10cm",0.12498223302503222,infp
It's never been okay,The Daisy,0.12324601000476842,infp
Sound of your heart,Seori,0.12214455792680945,infp
By your side,Na Go Eun,0.1220980125090479,infp
My Love,Microdot,0.12171439959722789,infp
It’s Beginning To Look A Lot Like Christmas,J Rabbit,0.12164451520086624,infp
SUMMER NIGHT,JAEHA,0.12158193410190314,infp
그곳으로,Lee Hyuk,0.12050794347613154,infp
Ordinary Loneliness,MOVNING,0.12033796326680077,infp
Grassland,JFLAMINGO,0.11969542327059086,infp
"Again, Kim Dong Ryul",Coffeeboy,0.1193269899089636,infp
"Whenever, Wherever",Roy Kim,0.11905887726810296,infp
파도 Waves,Bokdajin,0.11675547215055801,infp
"You, You, You",2BiC,0.11637561873224689,infp
I'm afraid love will come again,BO RA (Cherry Bullet),0.11570074464790552,infp
겨울 고백 winter (feat. hanlim),"biskit!, Hanlim",0.11437335547431118,infp
By My Side (Webtoon 'The Beloved Little Princess' Original Soundtrack),SEOLA,0.11420369161449755,infp
Eternity,deulrejang,0.11394530133123482,infp
POPULATION: TWO,Airliftz,0.11294073559968294,infp
erase,ecru,0.11287198396068743,infp
Until The End,Park Eunbin,0.11237436432219353,infp
the scars,Bily Acoustie,0.11054776463343205,infp
사랑을 사랑하고 싶어 Love was my song,parkjiyoon,0.1100892185954645,infp
Winter Wonderland,As One,0.10986146937861803,infp
Volume up,Hong Kyung-min,0.10977799638523902,infp
Wedding Day - Solo Version,Choyoung,0.10949923157427939,infp
"Apart, so",Anna hisbbuR,0.10819335022353598,infp
HBD To You (Midnight Version),CSR,0.10773428401784016,infp
My First Snow,MAKTUB,0.10734144245785382,infp
ALARM,ID:Earth,0.10703605069427427,infp
사랑 같은 걸 해요,Hwanho,0.10650816182965765,infp
I have to leave so suddenly,Yoo Jiwoo,0.10620227714837407,infp
"work, shit, sleep",jisokuryClub,0.10615165299475082,infp
I’m So Happy For You,MRT,0.10517651394082357,infp
Winter Love Song,Izykite,0.10483457164106172,infp
Find the way,TIOT,0.10427617897999024,infp
Something Like That,Solji,0.1040757266951637,infp
나의 별 My Star,Ban Gwang Ok,0.10148851109717179,infp
Someday,"Bong Gu(GilGuBongGu), Sin Ye Young",0.10116812687875525,infp
Grace,IDLES,0.09974523961655749,infp
Sunday Latte,"Junggigo, Jea",0.09963944509993114,infp
Once Again,박다혜,0.09774698172761469,infp
Know u (feat. POYD),"Danny, Laymin, DonEmoji, POYD",0.09758931409342805,infp
I Always Think About You,Jin-Won Kwon,0.0961561563817054,infp
My Love Song,YeonJeong,0.0955816395425135,infp
Deserve,HOYA,0.09517573652115847,infp
bury. (Feat. SOLE),"punchnello, SOLE",0.09493175256211892,infp
unbalance,1DAY,0.09487342670091647,infp
Over You,HAON,0.09449789042990797,infp
All Up to You,Yoo Jongkwon,0.09367349733954022,infp
I'm Sorry (ft. Lous and The Yakuza),"Arlo Parks, Lous and The Yakuza",0.09324087641117054,infp
Sad Tomorrow,"Lina Cooper, Rian Cult",0.09281980168594785,infp
Circle (Feat. Demian Love),"L-like, Demian Love",0.09262516303474164,infp
A WINTER BLANKET,87dance,0.0925263231011394,infp
Always In My Heart,"Hyun.O, SoYeon",0.09225821365486532,infp
Dreamy Ocean,SUNYOUL,0.0916155759192762,infp
girl in new york,Nessa Barrett,0.09082870657483312,infp
Middle Aged,good problem,0.09060559594334754,infp
Winter Again,NUITNUIT,0.08991105597836106,infp
I (Feat. DAWN),Park Bom,0.08979980517814178,infp
FIRST SNOW,XODIAC,0.08976554462728614,infp
Beautiful Winter,Hwang Chi Yeul,0.08942531227316529,infp
Looking for you,KyoungSeo,0.0893722287860707,infp
Ruined,Adrianne Lenker,0.08897671925196056,infp
Ex-Mas,"JEON SOMI, BIG Naughty",0.08888153335313807,infp
"You’re mine, You!",Shin Youme,0.08864930406764042,infp
MARY,Jordan Mackampa,0.08806480510802595,infp
Without Me,BIG MAMA,0.08701164358504507,infp
슬픈 사랑은 그리움으로 삼키다,J-Cera,0.08680383309211227,infp
Please,Hwanhee,0.08512946710609673,infp
Cinema,Galdive,0.08389292929292931,infp
Seoul Tango,"PATEKO, Jayci yucca, Kid Wine",0.08361751775560589,infp
Close To You,Johnny Orlando,0.08332404021602464,infp
The General,Guns N' Roses,0.08325580264008907,infp
Sunflower I Waltz - Allegretto,"조성우, 신민섭",0.08254524241190908,infp
Cyber Ritual,Jasmine Sokko,0.08029138083524083,infp
Twinkle Little Star,SHIN JIMIN,0.07985443213898472,infp
"Useless(Feat. THAMA, MEENOI)","HAAN, THAMA, meenoi (미노이)",0.0793200259854106,infp
Hedgehog,MC Sniper,0.07908834244752092,infp
Short Hair,DOKYEOM,0.07811253887751722,infp
Found you,Yel,0.07777926223911148,infp
On your way,Libelante,0.07771112849180076,infp
Outro,"oxymosoon, NECTA, earring",0.07761711261577853,infp
Water Underground,Real Estate,0.0768583483688747,infp
Changeless,"entoy, JustEddy, ilipp",0.07611715516452358,infp
Paradise,Party Favor,0.0753638066148441,infp
Rainy (with REI AMI),"Dillon Francis, REI AMI",0.07523991824854769,infp
"0 (Feat. Soojin Lee, SeongSu Kim)","Add All Ears, 이수진, 김성수",0.07388543888307877,infp
출근하지 뭐,HoneyChurros,0.07365616501493905,infp
july,Lyn Lapid,0.07275606215052968,infp
Hot and Cold (Feat. NO:EL),"Ourealgoat, NO:EL",0.0719877401314757,infp
Head Spinners,PARKJIWOO,0.0715032034760493,infp
You Don't Know Me,The London Suede,0.07132749310144047,infp
I'm okay,Colde,0.07129999952433819,infp
Maestra,조성우,0.07125426793230343,infp
Marine Turtle - Korean Version,NCT U,0.07076075366847558,infp
Again,Juho,0.07020210188660961,infp
My Whole World Is You,YUJU,0.06998592038957982,infp
Finland (Feat. Sim JaeHyun),"OurR, Sim Jae Hyeon",0.06997560993196043,infp
헤브어굿데이!,JUTO,0.06992308305657864,infp
"Whether it snows white or not, it's a special winter",THE ADE,0.06968746995139904,infp
tree,GIRIBOY,0.06923314418628428,infp
"WINTERLUDE (feat. FYVE, suji)","Austn, FYVE, Suji",0.06903172698564719,infp
Just Another Day,Punch,0.06888089671368831,infp
25℃,WOO JIN YOUNG,0.06807384716209057,infp
Alien,Greg,0.06764963536466453,infp
I'll pick you up,"HYUN SEO, Cha Woo Joo",0.06723396700107456,infp
run for the hills,Tate McRae,0.06644823747983941,infp
Bubblegum Dog,MGMT,0.06603200022148764,infp
Ring Ding Ding,IGWI,0.06543222706053886,infp
grave,Tate McRae,0.06541668805393627,infp
Stars,Jay Ocean,0.06507354134853545,infp
PUPPET,Guckkasten,0.06444725436813695,infp
보통의 고백 Ordinary Love Letter,Krr,0.06439669052732204,infp
크리스마스에 고백,"Lee Woo, KIM HANKYUL, KIM DO HEE, 박제업, Choi Nakta",0.06428346349971692,infp
BEFORE,"PERC%NT, Jang yezi",0.06305939917122264,infp
Happy Prince,"Elephant Gym, YILE LIN",0.06296614815918977,infp
Happiness (feat. Asake & Gunna),"Sarz, Asake, Gunna",0.06239285714285715,infp
Amnesia,VIXX,0.06044112511079334,infp
Monthly Project 2023 October Yoon Jong Shin - Back Then,Yoon Jong Shin,0.060284815815462835,infp
If Tomorrow Starts Without Me,Bill Ryder-Jones,0.060002924203625005,infp
I will love you,amin,0.05997999744162398,infp
Nothing But You (Korean Ver.),Lee Junho,0.059409873232661316,infp
Nothing But You (Korean Ver.),LEE JUNHO,0.059409873232661316,infp
White Glove,Dove Cameron,0.05913302558995469,infp
Snowy Road,"WONK, 9m88",0.05839246749224884,infp
Body 2 Body (feat. PENOMECO),"Babylon, PENOMECO",0.05837685268275609,infp
Ending,KIM A REUM,0.05750396779908675,infp
GAME (Feat. Verbal Jint),"NARSHA, Verbal Jint",0.056805555555555554,infp
Tears on the Dance Floor,Icona Pop,0.05548252359504078,infp
King,Thomas Ng,0.055341192761405054,infp
Good Bye,YURI,0.05481631105645721,infp
love for u (❤️4U),VIDI,0.05395998116908933,infp
her,Junggigo,0.05382535255563452,infp
DIE 4 YOU,DEAN,0.053400148275260996,infp
Five Six Three Four,Jflow,0.05279685388685389,infp
MERRY GO ROUND,Clinton Kane,0.05214827934638323,infp
ICN > YVR,BIG Naughty,0.05176178373432738,infp
Pain Killer (Feat. Yescoba),"NO:EL, Yescoba",0.05159766861266772,infp
HOW,kenessi,0.05143343443583799,infp
Snowball,BOL4,0.051339907701517605,infp
Noblesse,HYOLYN,0.05024092859614705,infp
Ready for the World,VCHA,0.05005643791825333,infp
Say I Love You,INSEONG (SF9),0.04963729959028964,infp
"Goodnight Goodnight (ft. Nochang, Nucksal, Khundi Panda)","hyeminsong, 그냥노창, 넉살, Khundi Panda",0.04962535885167464,infp
Dive in,CHANZE,0.049621860220992284,infp
Baby Baby,Nam Woo-hyun,0.049508710927752275,infp
BETTER OFF (Feat. gamma) (Prod. EDDY),"unofficialboyy, gamma",0.049508333333333335,infp
Winter Song,Sunnie,0.04947747803222434,infp
Lie (Feat. youra),"Project MU:FIRM, youra",0.04939592352092352,infp
What's My Name,MAVE:,0.04873768390538973,infp
AMNESIA,WOODZ,0.048119493653070264,infp
Stay With Me (Feat. Skinny Brown),"ASH ISLAND, Skinny Brown",0.04805633636918248,infp
How are you making it look so easy? (Oshie-T),rEDOLENT,0.047234554193836376,infp
Hoopee (Feat. Loco) (Prod. GRAY),"Jambino, Loco",0.04702886002886003,infp
leavemealone,"Fred again.., Baby Keem",0.04668253968253969,infp
AF!!,P. Cassady,0.04637994150912357,infp
Merry PLLIstmas,PLAVE,0.04601805491149145,infp
I Fall In Love,DK,0.04587743890565254,infp
MOROS,Ethan Low,0.04526862616294206,infp
"후회해 (feat. Wonstein, Snacky Chan)","Wavycake, Wonstein, Snacky Chan",0.04501027979816087,infp
Sun Flower(2023),LAS,0.04445898912824405,infp
Nothing Else Feels The Same,LOONY,0.04435512993480473,infp
PINK CHRISTMAS,Apink,0.04386215264491245,infp
Good Bye,SORAN,0.0438349581295089,infp
Decalcomanie (Veiled Musician X Solar (MAMAMOO) with Jangwi-dong),Solar,0.04370633070633072,infp
Mater Dolorosa,Lucid Fall,0.043508273208273204,infp
I Sent My Therapist To Therapy,Alec Benjamin,0.04336648377154427,infp
SNOWFLAKES (feat. HEENA),"YLN Foreign, HEENA",0.043179734117072745,infp
Charisma,Jann,0.04298456802915007,infp
Ex-TRA,SAAY,0.042931527362217906,infp
Monica Bellucci,CRUCiAL STAR,0.04259763116427204,infp
Unwind,Shi Shi,0.04211306828792123,infp
Indulgence,Jinan Laetitia,0.041876954243422346,infp
WINTER WITHOUT YOU,XG,0.04182951418698564,infp
Mistaken,"Libianca, Oxlade, Chlöe",0.041821213649865324,infp
Evidence (Feat. JUSTHIS),"kitsyojii, JUSTHIS",0.0418167957185666,infp
기적은 없어도,Seo In Guk,0.04097234077007217,infp
Promise,JUNNY,0.04054890803067896,infp
RE8EL,KANGDANIEL,0.04036272478295314,infp
Potential,FANTASY BOYS,0.040174545735021785,infp
HBD,HWI YOUNG,0.03982069877612458,infp
Papa Noel,TRI.BE,0.03895520145680104,infp
Episode,Lee Mujin,0.038880050730907285,infp
NUM,WOO,0.038765777802444466,infp
Feels,"Nissy, Saweetie",0.0384166977902272,infp
BEEP BEEP,Jessica,0.038214336238474166,infp
Whatever Comes My Way,Felly,0.03774928764609292,infp
REASONS,Loopy,0.03745151657353575,infp
Boogie Man,LUCY,0.03742727235821865,infp
Stop Giving Me Advice (with Jack Harlow & Dave),"Lyrical Lemonade, Jack Harlow, Dave",0.03679936258673101,infp
Outside (feat. Blaqbonez),"Fireboy DML, Blaqbonez",0.03637777777777777,infp
Playground,LUN8wave,0.03555658712057565,infp
LET ME BE!,gencry,0.03552898036679717,infp
RollerCoaster,SAAY,0.03534723222718082,infp
A Beautiful Farewell,CHUU,0.03494946322264647,infp
Smile!,Juju B. Goode,0.03406424184245569,infp
Falling in love,"WOO JIN YOUNG, Kim hyun soo",0.034013043709606075,infp
Anywhere,GIFT,0.033804887243528044,infp
Eras Of Us,FLETCHER,0.03365368767717998,infp
BLOODY (Feat. Microdot),"Kim Boa, Microdot",0.03311920478920479,infp
HELLO!,신의진,0.03295842220852294,infp
LIT,STAYC,0.032016144111692055,infp
Tied,COOING,0.031922120361078755,infp
A Cup of Latte (Feat. LEE JUNHYUK of MIRAE),"HYOJUNG, YUBIN (OH MY GIRL), LEE JUNHYUK",0.03191286999985554,infp
Love Me Even If I Die,YLN Foreign,0.031229273353513144,infp
Lazy Baby (Feat. howelle),"GEM IV, howelle",0.03122302697302697,infp
What are we (Feat. PARK JIWON of fromis_9),"BAEKHO, PARK JI WON (fromis_9)",0.031176258816147367,infp
Christmas Love,A.C.E,0.030796724491289708,infp
my december,Yangpa,0.030783775309657663,infp
my december,yangpa,0.030783775309657663,infp
미쳐버리겠다 (MAD),BE'O,0.030772314658779564,infp
You're like saponin,YUDABINBAND,0.030239276385786384,infp
Truth or Dare,Tyla,0.02993131137480983,infp
I WRITE SONGS ABOUT YOU,Braden Bales,0.02944107744107744,infp
Intro session : Humanoid operational,cotoba,0.029154782145958614,infp
2MANYTIMES,"SIRUP, CODY JON, Taka Perry",0.028881506238859184,infp
Release Me,"Mark Knight, Armand Van Helden",0.02885549793175044,infp
Needle (feat. Drake),"Nicki Minaj, Drake",0.028717086690362555,infp
Biscuit,CHANMINA,0.028447341102785406,infp
Birthday,CLAUDIA,0.028070210710148792,infp
Mirror (Feat. Jeebanoff),"Summer Soul, jeebanoff",0.02800955413948218,infp
Good in Goodbye,"Frank Walker, Trivecta",0.027927716713862304,infp
Imagining (feat. Amaarae),"Rina Sawayama, Amaarae",0.027784142745724667,infp
Losing You - Spotify Singles,"Gabry Ponte, bshp, Joe Cleere",0.0274625129140182,infp
Everyday,Kim Addict,0.02732218454633315,infp
Must Have Love,ATBO,0.027206111716638032,infp
Back to my Bluegene,Seyan Kim,0.026430647130647134,infp
Only One,BANG YEDAM,0.02619760538867576,infp
Catalyst.,"Weird Genius, Pepita",0.02557328384517927,infp
All I Want Is You (Kor Ver.),drewboi,0.02525925925925926,infp
Into The Groove,Khắc Hưng,0.02510900210900211,infp
What Is Love (feat. J.O.Y & Ashley Alisha),"Dept, Ashley Alisha, J.O.Y",0.025063853713672223,infp
Wedding Dress (ft. JUSTHIS),"hyeminsong, JUSTHIS",0.02496093879420667,infp
WDYM? (Feat. NavyQuokka),"maji, 네이비쿼카(NavyQuokka)",0.02482517747312356,infp
Chains (feat. Daya),"Devault, Daya",0.024514045616136203,infp
You’re Losing Me (From The Vault),Taylor Swift,0.024482128982128985,infp
Paris,Kenya Grace,0.02386082355647573,infp
Don't Say (feat. Kid Milli),"Moon Sujin, Kid Milli",0.023555555555555555,infp
Into Your Room (with MUNA),"Holly Humberstone, MUNA",0.023341415897056784,infp
Dilemma,Green Day,0.023243742466068373,infp
Christmas Dance,ROCKY,0.023206349206349206,infp
Spirit,The Killers,0.023028907354838625,infp
):阿修羅:(,King Gnu,0.022776704538637504,infp
MY HOUSE,Beyoncé,0.022761854583772393,infp
Ticket To You,UNIVERSE TICKET,0.021843386243386245,infp
OOTD,Dreamcatcher,0.02140266122294985,infp
전화하지 마 Don't call me,Jettoyz,0.02114600283839591,infp
Dance Alone,Preston Pablo,0.021062865497076023,infp
깜빡이 좀 켜고 들어와,"Kim Yang, 미쓰정",0.02070411189823545,infp
